feature_index,gain_importance,rank
2287,0.0002654621,895
2633,0.0002653702,896
1091,0.00026534358,897
343,0.00026524963,898
1130,0.00026511832,899
1954,0.00026510406,900
1730,0.0002648641,901
2361,0.00026477745,902
2380,0.00026455984,903
1898,0.00026454174,904
484,0.0002644755,905
180,0.00026446002,906
68,0.0002643718,907
1831,0.00026425926,908
1007,0.00026424168,909
167,0.0002641427,910
30,0.0002638458,911
2395,0.00026371135,912
747,0.0002630806,913
545,0.0002630791,914
1830,0.00026306094,915
829,0.00026302587,916
1223,0.00026286498,917
1569,0.0002627651,918
2177,0.0002627566,919
1981,0.00026270968,920
67,0.00026242455,921
1659,0.0002616942,922
771,0.00026165933,923
615,0.00026150097,924
468,0.00026144518,925
2174,0.00026142868,926
750,0.00026141838,927
1655,0.000261311,928
2585,0.00026128674,929
849,0.00026124384,930
704,0.00026124145,931
233,0.00026119075,932
1075,0.00026117443,933
2679,0.0002611294,934
1869,0.00026099858,935
2701,0.0002609486,936
60,0.00026091872,937
54,0.00026077597,938
1710,0.00026054698,939
2308,0.00026054453,940
214,0.00026047303,941
1908,0.0002604009,942
385,0.0002602177,943
58,0.0002598382,944
2614,0.00025954773,945
2205,0.00025951563,946
274,0.00025939345,947
1704,0.00025926827,948
2291,0.00025902895,949
2439,0.00025856248,950
1403,0.00025853148,951
402,0.0002582468,952
1673,0.00025822784,953
2429,0.00025810266,954
900,0.00025767137,955
1697,0.00025766887,956
2487,0.0002576038,957
1292,0.00025757312,958
775,0.00025712827,959
1459,0.00025699704,960
978,0.00025698444,961
2396,0.0002569075,962
1622,0.00025672957,963
1387,0.00025635265,964
1119,0.00025619904,965
323,0.000256165,966
2647,0.00025613044,967
2331,0.00025607465,968
761,0.00025600154,969
2358,0.00025586097,970
1106,0.00025578833,971
1089,0.0002557146,972
158,0.00025561138,973
2220,0.00025496885,974
2225,0.0002548274,975
1560,0.00025474635,976
1266,0.00025448267,977
1315,0.00025444076,978
2706,0.00025414693,979
1688,0.0002541135,980
770,0.0002540677,981
710,0.00025391532,982
1745,0.00025387525,983
1663,0.00025384556,984
397,0.00025382408,985
619,0.00025364495,986
798,0.0002531844,987
175,0.0002529801,988
1939,0.000252958,989
2140,0.00025293088,990
19,0.00025282145,991
2311,0.0002527554,992
1405,0.00025274054,993
44,0.00025268883,994
1367,0.00025264666,995
566,0.00025259465,996
859,0.00025256988,997
837,0.00025253638,998
2254,0.00025246822,999
1145,0.00025231644,1000
1566,0.00025228466,1001
1835,0.00025208766,1002
1809,0.00025207104,1003
2119,0.0002520302,1004
1181,0.0002519765,1005
594,0.00025165995,1006
587,0.00025165555,1007
1818,0.00025150197,1008
788,0.00025120348,1009
2753,0.0002510261,1010
1302,0.00025068503,1011
336,0.00025038247,1012
1037,0.00025024608,1013
246,0.00025024303,1014
2627,0.0002497988,1015
2505,0.0002496391,1016
1631,0.0002495584,1017
1389,0.000249284,1018
2130,0.0002491885,1019
18,0.00024910882,1020
1836,0.0002488153,1021
2355,0.0002486349,1022
2316,0.00024861994,1023
2176,0.0002486155,1024
851,0.00024834464,1025
188,0.00024830273,1026
1092,0.00024816496,1027
2540,0.00024798655,1028
194,0.00024785375,1029
376,0.0002477666,1030
685,0.0002475607,1031
1038,0.000247415,1032
1606,0.00024725497,1033
2527,0.00024723378,1034
1817,0.00024722458,1035
1989,0.00024704714,1036
554,0.00024695264,1037
1216,0.00024683462,1038
528,0.00024649952,1039
2441,0.00024641797,1040
1966,0.00024603016,1041
774,0.00024572638,1042
2058,0.0002457004,1043
10,0.00024564486,1044
410,0.00024555952,1045
2199,0.0002454945,1046
105,0.0002454138,1047
1882,0.0002453511,1048
1343,0.0002453143,1049
1232,0.00024526918,1050
2285,0.00024515385,1051
800,0.00024513187,1052
907,0.0002450635,1053
1427,0.00024493056,1054
2781,0.00024492596,1055
1035,0.0002448535,1056
1623,0.0002447299,1057
199,0.00024472096,1058
363,0.00024469494,1059
2403,0.00024466644,1060
806,0.000244647,1061
2118,0.00024446257,1062
2310,0.00024444767,1063
901,0.00024437037,1064
2643,0.00024427383,1065
2766,0.00024422404,1066
1959,0.00024420102,1067
2046,0.00024377128,1068
2482,0.00024375266,1069
2026,0.0002437235,1070
1561,0.00024359596,1071
1873,0.00024324053,1072
2599,0.00024320256,1073
2502,0.0002429643,1074
519,0.00024270298,1075
94,0.00024256323,1076
2760,0.00024239128,1077
1845,0.00024236858,1078
23,0.0002423372,1079
2003,0.00024227756,1080
111,0.00024215243,1081
2475,0.00024188912,1082
